handle,url_handle,gov_label,name,description,followers,verified,date_scraped,filename,followers_num
Ru_Cons_Kolkata,Ru_Cons_Kolkata_2022-03-23,NA,The Consulate General of Russia in Kolkata,Официальный аккаунт Генерального консульства Российской Федерации в Калькутте/The official account of the Consulate General of the Russian Federation in Kolkata,431,FALSE,2022-03-23,data/html_230322/twitter/html/Ru_Cons_Kolkata_2022-03-23.html,431
RusConsPoz,RusConsPoz_2022-03-23,NA,Consulate General of Russia in Poznan (Poland),"Генеральное консульство Российской Федерации в Познани, ПольшаKonsulat Generalny Federacji Rosyjskiej w Poznaniu",430,FALSE,2022-03-23,data/html_230322/twitter/html/RusConsPoz_2022-03-23.html,430
rusintrade,rusintrade_2022-03-23,NA,Trade Representation of Russia in India,Trade Representation of Russia in India,430,FALSE,2022-03-23,data/html_230322/twitter/html/rusintrade_2022-03-23.html,430
RusCG_Bcn_ES,RusCG_Bcn_ES_2022-03-23,NA,Consulado General de Rusia en Barcelona,Cuenta oficial del Consulado General de Rusia en Barcelona,426,FALSE,2022-03-23,data/html_230322/twitter/html/RusCG_Bcn_ES_2022-03-23.html,426
ConsLv,ConsLv_2022-03-23,NA,RusConsLV,Консульский отдел Посольства России в Латвии,415,FALSE,2022-03-23,data/html_230322/twitter/html/ConsLv_2022-03-23.html,415
rusconspalermo,rusconspalermo_2022-03-23,NA,ConsolatoRussoPalermo,Генеральное консульство Российской Федерации в Палермо / Consolato Generale della Federazione Russa a Palermo,402,FALSE,2022-03-23,data/html_230322/twitter/html/rusconspalermo_2022-03-23.html,402
arcticru,arcticru_2022-03-23,NA,Arctic.ru,Special project. The website is currently the only national-level source of information on Russia's presence in the Arctic,358,FALSE,2022-03-23,data/html_230322/twitter/html/arcticru_2022-03-23.html,358
gkrfosaka,gkrfosaka_2022-03-23,NA,CG of Russia in Osaka,Генеральное консульство России в Осаке,357,FALSE,2022-03-23,data/html_230322/twitter/html/gkrfosaka_2022-03-23.html,357
RusConsChennai,RusConsChennai_2022-03-23,NA,Генеральное консульство России в Ченнаи,Официальный аккаунт ГК в Ченнаи,352,FALSE,2022-03-23,data/html_230322/twitter/html/RusConsChennai_2022-03-23.html,352
rusconsulate,rusconsulate_2022-03-23,NA,RusConsulate - Alexandria,Официальный аккаунт Генерального консульства России в Александрии الصفحة الرسمية لقنصلية روسيا بالاسكندرية,327,FALSE,2022-03-23,data/html_230322/twitter/html/rusconsulate_2022-03-23.html,327
BRICS2020_RUS,brics2020_rus_2022-03-23,NA,БРИКС2020,Следите за последними новостями председательства Российской Федерации в БРИКС. Английская версия аккаунта – @BRICSRussia2020,319,TRUE,2022-03-23,data/html_230322/twitter/html/brics2020_rus_2022-03-23.html,319
dmitrybalakin,dmitrybalakin_2022-03-23,NA,Дмитрий Балакин Dmitry Balakin,Russian Deputy Director of European Cooperation Department in MFA Заместитель Директора Департамента общеевропейского сотрудничества МИД России,298,FALSE,2022-03-23,data/html_230322/twitter/html/dmitrybalakin_2022-03-23.html,298
lukiyantsev,lukiyantsev_2022-03-23,NA,Grigory Lukiyantsev,"Уполномоченный МИД России по вопросам прав человека, демократии и верховенства права ",294,FALSE,2022-03-23,data/html_230322/twitter/html/lukiyantsev_2022-03-23.html,294
midsochi,midsochi_2022-03-23,NA,Представительство МИД России в Сочи ,Официальный twitter-аккаунт Представительства Министерства иностранных дел Российской Федерации в г.Сочи,256,FALSE,2022-03-23,data/html_230322/twitter/html/midsochi_2022-03-23.html,256
GKHurghada,GKHurghada_2022-03-23,NA,Генконсульство России в Хургаде,,216,FALSE,2022-03-23,data/html_230322/twitter/html/GKHurghada_2022-03-23.html,216
RCCUSA,rccusa_2022-03-23,NA,"Russian Cultural Centre in Washington, D.C.","Official twitter-account of the Russian Cultural Centre in Washington, D.C. Follow us on https://facebook.com/russianculturalcentreusa/…",216,FALSE,2022-03-23,data/html_230322/twitter/html/rccusa_2022-03-23.html,216
MBuyakevich,MBuyakevich_2022-03-23,NA,Maxim Buyakevich,Deputy Permanent Representative of Russia to OSCE. Tweeting in personal capacity.,182,FALSE,2022-03-23,data/html_230322/twitter/html/MBuyakevich_2022-03-23.html,182
rusconsulharbin,rusconsulharbin_2022-03-23,NA,Генконсульство в Харбине,Добро пожаловать на официальную страницу Генерального консульства Российской Федерации в Харбине!,155,FALSE,2022-03-23,data/html_230322/twitter/html/rusconsulharbin_2022-03-23.html,155
russembangola4,russembangola4_2022-03-23,Rússia organização do governo,russembangola,Embaixada da Federação da Rússia na República de Angola e São Tomé e Príncipe  Russian Embassy in Angola and STP,152,FALSE,2022-03-23,data/html_230322/twitter/html/russembangola4_2022-03-23.html,152
Amb_Akhmedov,Amb_Akhmedov_2022-03-23,NA,Stanislav Akhmedov,Ex-Ambassadeur de Russie à  et . Ce compte n’est plus mis à jour. Suivez l’actualité de la diplomatie russe à @AmbRuMadagascar et @Amb_de_Russie,149,FALSE,2022-03-23,data/html_230322/twitter/html/Amb_Akhmedov_2022-03-23.html,149
RusConsGDA,RusConsGDA_2022-03-23,NA,Генеральное консульство России в Гданьске,,146,FALSE,2022-03-23,data/html_230322/twitter/html/RusConsGDA_2022-03-23.html,146
RCSC_Tanzania,RCSC_Tanzania_2022-03-23,NA,Russian House in Dar es Salaam,"The RUSSIAN CULTURAL CENTRE  Tel: +255 22 2136578  Working hours: (Monday-Friday, 09.00-17.00)  Email: rtcctanzania@gmail.com",142,FALSE,2022-03-23,data/html_230322/twitter/html/RCSC_Tanzania_2022-03-23.html,142
