handle,url_handle,gov_label,name,description,followers,verified,date_scraped,filename,followers_num
embassy_russia,embassy_russia,Russia government organization,Embassy of Russia in Nepal,Официальный аккаунт Посольства Российской Федерации в Непале / The official Twitter account of the Embassy of the Russian Federation in Nepal,846,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/embassy_russia_2022-06-10.html,846
MID_SARATOV,MID_SARATOV,NA,МИД САРАТОВ,Саратовское отделение Представительства МИД России в Самаре,832,TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/MID_SARATOV_2022-06-10.html,832
kultura_rsvk,kultura_rsvk,NA,Ruský dům v Praze,Официальный twitter-аккаунт Русского дома в Праге http://rsvk.cz и http://cze.rs.gov.ru,818,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/kultura_rsvk_2022-06-10.html,818
RusConsGoteborg,RusConsGoteborg,NA,RusConsGothenburg,Официальный твиттер-аккаунт Генконсульства России в Гетеборге/Official twitter-account of the Russian Consulate General in Gothenburg,812,TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusConsGoteborg_2022-06-10.html,812
RusConsulateFra,RusConsulateFra,NA,Russisches Generalkonsulat Frankfurt am Main,Account des Generalkonsulates der Russischen Föderation in Frankfurt am MainАккаунт Генерального консульства России во Франкфурте-на-Майне,802,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusConsulateFra_2022-06-10.html,802
GK_KARL_VARY,GK_KARL_VARY,NA,Генеральное консульство России в Карловых Варах,Генеральное консульство России в Карловых Варах (Чехия) / Generální konzulát Ruska v Karlovych Varech (Česká republika),778,TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/GK_KARL_VARY_2022-06-10.html,778
MID_Vladivostok,MID_Vladivostok,NA,МИД РФ Владивосток,Представительство МИД России в г.Владивостоке,778,TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/MID_Vladivostok_2022-06-10.html,778
RusCG_Barcelona,RusCG_Barcelona,NA,Генеральное консульство России в Барселоне,Официальный аккаунт Генерального консульства России в Барселоне (twitter del Consulado General de Rusia en Barcelona en el idioma español @RusCG_Bcn_ES),763,TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusCG_Barcelona_2022-06-10.html,763
gksaloniki,gksaloniki,NA,Генеральное консульство России в Салониках,Генконсульство России в Салониках / Γενικό Προξενείο Ρωσίας στη Θεσσαλονίκη,709,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/gksaloniki_2022-06-10.html,709
RussianEmbOman,RussianEmbOman,Russia government organization,Embassy of Russia in Oman,NA,696,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RussianEmbOman_2022-06-10.html,696
RusCG_MZS,RusCG_MZS,NA,Russia in Mazari-Sharif (IRA),"Official twitter account of the Consulate General of Russia in Mazari-Sharif, AfghanistanОфициальный аккаунт Генерального консульства России в Мазари-Шарифе,",695,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusCG_MZS_2022-06-10.html,695
RusConGen_Kol,RusConGen_Kol,NA,RussianCons_Kolkata,NA,686,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusConGen_Kol_2022-06-10.html,686
EmbRusPar,EmbRusPar,NA,Посольство России в Парагвае,Официальный микроблог Посольства Российской Федерации в Республике Парагвай(twitter de la Embajada de Rusia en Paraguay en el idioma español @embajada_rusia),677,TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/EmbRusPar_2022-06-10.html,677
genconrfodessa,genconrfodessa,NA,ГК РФ в Одессе,Электронная почта для обращений граждан genconrfodessa@mail.ru. Электронная почта для записи на прием gkodessapriem@mail.ru,674,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/genconrfodessa_2022-06-10.html,674
AmbRussMaur,AmbRussMaur,NA,Посольство РФ в ИРМ/Ambassade de Russie en RIM,Посольство Российской Федерации в Исламской Республике Мавритании - Ambassade de la Fédération de Russie en République Islamique de Mauritanie,672,TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/AmbRussMaur_2022-06-10.html,672
RussianAlbania,RussianAlbania,Russia government organization,Russian Embassy in Albania,Official twitter of the Russian Embassy in Albania Twitter zyrtar i Ambasadës Ruse në Shqipëri,639,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RussianAlbania_2022-06-10.html,639
RCNKBrest,RCNKBrest,NA,RCNK Brest,Русский дом в Брестеe-mail: belarus_brest@rs.gov.ru,623,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RCNKBrest_2022-06-10.html,623
rusconskrakow,rusconskrakow,NA,Consulate General of Russia in Krakow (Poland),"Генеральное консульство Российской Федерации в Кракове, ПольшаKonsulat Generalny Federacji Rosyjskiej w Krakowie",622,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/rusconskrakow_2022-06-10.html,622
RITHMumbai,RITHMumbai,NA,RusConsMumbai,The official Twitter account of the Consulate General of the Russian Federation in Mumbai,605,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RITHMumbai_2022-06-10.html,605
midbarnaul,midbarnaul,NA,Представительство МИД России в г.Барнауле,NA,586,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/midbarnaul_2022-06-10.html,586
ConsLv,ConsLv,NA,RusConsLV,Консульский отдел Посольства России в Латвии,585,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/ConsLv_2022-06-10.html,585
EmbajadaVenRU,EmbajadaVenRU,NA,Посольство в Венесуэле,Официальный твиттер-аккаунт Посольства России в Венесуэле  (Гаити  и Доминиканской Республике  - по совместительству) (en español: @EmbajadaRusaVen),583,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/EmbajadaVenRU_2022-06-10.html,583
GyumriRussia,GyumriRussia,NA,Генеральное консульство России в Гюмри,Генеральное консульство России в г. Гюмри / Գյումրիում Ռուսաստանի Գլխավոր Հյուպատոսություն,565,TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/GyumriRussia_2022-06-10.html,565
mid_yakutsk,mid_yakutsk,NA,МИД России в Якутске,Представительство МИД России в Якутске,561,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/mid_yakutsk_2022-06-10.html,561
RusGavrilov,RusGavrilov,NA,Konstantin Gavrilov,Head of the Russian Delegation in Vienna on Arms Control. Views are my own. Retweet≠ endorsement,558,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusGavrilov_2022-06-10.html,558
RusConsMumbai,RusConsMumbai,NA,RusConsulateMumbai,NA,556,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusConsMumbai_2022-06-10.html,556
Ru_Cons_Kolkata,Ru_Cons_Kolkata,NA,The Consulate General of Russia in Kolkata,Официальный аккаунт Генерального консульства Российской Федерации в Калькутте/The official account of the Consulate General of the Russian Federation in Kolkata,555,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/Ru_Cons_Kolkata_2022-06-10.html,555
embruscv,embruscv,NA,Посольство России в Кабо-Верде,NA,549,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/embruscv_2022-06-10.html,549
RusConsPoz,RusConsPoz,NA,Consulate General of Russia in Poznan (Poland),"Генеральное консульство Российской Федерации в Познани, ПольшаKonsulat Generalny Federacji Rosyjskiej w Poznaniu",540,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusConsPoz_2022-06-10.html,540
RusembZ,RusembZ,Russia government organization,Russian Embassy in Zambia,Посольство Российской Федерации в Республике Замбии / Embassy of the Russian Federation in the Republic of Zambia,538,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusembZ_2022-06-10.html,538
MidMurm,MidMurm,NA,Представительство МИД РФ в г.Мурманске,Представительство МИД России в г.Мурманске осуществляет координацию международных и внешнеэкономических связей в Мурманской области,522,TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/MidMurm_2022-06-10.html,522
gkrfdar,gkrfdar,NA,"ГК РФ в Дархане,",http://darkhan.mid.ru/news.html,519,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/gkrfdar_2022-06-10.html,519
rusconspalermo,rusconspalermo,NA,ConsolatoRussoPalermo,Генеральное консульство Российской Федерации в Палермо / Consolato Generale della Federazione Russa a Palermo,498,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/rusconspalermo_2022-06-10.html,498
RusCG_Bcn_ES,RusCG_Bcn_ES,NA,Consulado General de Rusia en Barcelona,Cuenta oficial del Consulado General de Rusia en Barcelona,475,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusCG_Bcn_ES_2022-06-10.html,475
gkrfosaka,gkrfosaka,NA,CG of Russia in Osaka,Генеральное консульство России в Осаке,473,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/gkrfosaka_2022-06-10.html,473
rusintrade,rusintrade,NA,Trade Representation of Russia in India,Trade Representation of Russia in India,467,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/rusintrade_2022-06-10.html,467
rusconsulate,rusconsulate,NA,RusConsulate - Alexandria,Официальный аккаунт Генерального консульства России в Александрии الصفحة الرسمية لقنصلية روسيا بالاسكندرية,435,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/rusconsulate_2022-06-10.html,435
RusConsChennai,RusConsChennai,NA,Генеральное консульство России в Ченнаи,Официальный аккаунт ГК в Ченнаи,411,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusConsChennai_2022-06-10.html,411
arcticru,arcticru,NA,Arctic.ru,Special project. The website is currently the only national-level source of information on Russia's presence in the Arctic,373,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/arcticru_2022-06-10.html,373
BRICS2020_RUS,BRICS2020_RUS,NA,БРИКС2020,Следите за последними новостями председательства Российской Федерации в БРИКС. Английская версия аккаунта – @BRICSRussia2020,362,TRUE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/BRICS2020_RUS_2022-06-10.html,362
GKHurghada,GKHurghada,NA,Генконсульство России в Хургаде,NA,349,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/GKHurghada_2022-06-10.html,349
dmitrybalakin,dmitrybalakin,NA,Дмитрий Балакин Dmitry Balakin,Russian Deputy Director of European Cooperation Department in MFA Заместитель Директора Департамента общеевропейского сотрудничества МИД России,307,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/dmitrybalakin_2022-06-10.html,307
rusconsulharbin,rusconsulharbin,NA,Генконсульство в Харбине,Добро пожаловать на официальную страницу Генерального консульства Российской Федерации в Харбине!,302,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/rusconsulharbin_2022-06-10.html,302
lukiyantsev,lukiyantsev,NA,Grigory Lukiyantsev,"Уполномоченный МИД России по вопросам прав человека, демократии и верховенства права",300,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/lukiyantsev_2022-06-10.html,300
midsochi,midsochi,NA,Представительство МИД России в Сочи,Официальный twitter-аккаунт Представительства Министерства иностранных дел Российской Федерации в г.Сочи,290,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/midsochi_2022-06-10.html,290
RCCUSA,RCCUSA,NA,"Russian Cultural Centre in Washington, D.C.","Official twitter-account of the Russian Cultural Centre in Washington, D.C. Follow us on https://facebook.com/russianculturalcentreusa/…",219,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RCCUSA_2022-06-10.html,219
RusConsGDA,RusConsGDA,NA,Генеральное консульство России в Гданьске,NA,213,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RusConsGDA_2022-06-10.html,213
MBuyakevich,MBuyakevich,NA,Maxim Buyakevich,Deputy Permanent Representative of Russia to OSCE. Tweeting in personal capacity.,188,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/MBuyakevich_2022-06-10.html,188
russembangola4,russembangola4,Rússia organização do governo,russembangola,Embaixada da Federação da Rússia na República de Angola e São Tomé e Príncipe  Russian Embassy in Angola and STP,183,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/russembangola4_2022-06-10.html,183
RCSC_Tanzania,RCSC_Tanzania,NA,Russian House in Dar es Salaam,"The RUSSIAN CULTURAL CENTRE  Tel: +255 22 2136578  Working hours: (Monday-Friday, 09.00-17.00)  Email: rtcctanzania@gmail.com",164,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/RCSC_Tanzania_2022-06-10.html,164
Amb_Akhmedov,Amb_Akhmedov,NA,Stanislav Akhmedov,Ex-Ambassadeur de Russie à  et . Ce compte n’est plus mis à jour. Suivez l’actualité de la diplomatie russe à @AmbRuMadagascar et @Amb_de_Russie,156,FALSE,2022-06-10,inst/helper/platform_labels/ru_dips/twitter/raw/20220610/html/Amb_Akhmedov_2022-06-10.html,156
